Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Populating Next Right Pointers in Each Node,43.5,0.654415150988742,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Maximum Sum Circular Subarray,43.5,0.4766973516813795,https://leetcode.com/problems/maximum-sum-circular-subarray,"Array, Divide and Conquer, Dynamic Programming, Queue, Monotonic Queue"
MEDIUM,Minimum Area Rectangle,43.5,0.5500425559774781,https://leetcode.com/problems/minimum-area-rectangle,"Array, Hash Table, Math, Geometry, Sorting"
MEDIUM,Kth Largest Element in an Array,43.5,0.6797703525274048,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
MEDIUM,Jump Game II,43.5,0.4150333256039337,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Furthest Building You Can Reach,43.5,0.5037126005703128,https://leetcode.com/problems/furthest-building-you-can-reach,"Array, Greedy, Heap (Priority Queue)"
MEDIUM,Car Pooling,43.5,0.560495041492097,https://leetcode.com/problems/car-pooling,"Array, Sorting, Heap (Priority Queue), Simulation, Prefix Sum"
MEDIUM,Minimum Cost For Tickets,43.5,0.6741371575291961,https://leetcode.com/problems/minimum-cost-for-tickets,"Array, Dynamic Programming"
MEDIUM,Minimum Number of Days to Make m Bouquets,43.5,0.5546586206278776,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets,"Array, Binary Search"
MEDIUM,Longest Repeating Character Replacement,43.5,0.5721164473504917,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window"
MEDIUM,Different Ways to Add Parentheses,43.5,0.7235302545489278,https://leetcode.com/problems/different-ways-to-add-parentheses,"Math, String, Dynamic Programming, Recursion, Memoization"
MEDIUM,Rotate Image,43.5,0.7790164128488621,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
MEDIUM,Longest String Chain,43.5,0.6201512673699018,https://leetcode.com/problems/longest-string-chain,"Array, Hash Table, Two Pointers, String, Dynamic Programming, Sorting"
MEDIUM,Unique Paths II,41.7,0.4315424243087263,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
MEDIUM,All Nodes Distance K in Binary Tree,41.7,0.6644212959298368,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Path Sum II,41.7,0.6049784432085769,https://leetcode.com/problems/path-sum-ii,"Backtracking, Tree, Depth-First Search, Binary Tree"
MEDIUM,Daily Temperatures,41.7,0.6736502832589849,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
HARD,Smallest Range Covering Elements from K Lists,100.0,0.6974692747987687,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,"Array, Hash Table, Greedy, Sliding Window, Sorting, Heap (Priority Queue)"
HARD,Trapping Rain Water,94.9,0.6510201042238819,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,Design Movie Rental System,83.9,0.3550989216268999,https://leetcode.com/problems/design-movie-rental-system,"Array, Hash Table, Design, Heap (Priority Queue), Ordered Set"
HARD,The Score of Students Solving Math Expression,81.5,0.3321676932247168,https://leetcode.com/problems/the-score-of-students-solving-math-expression,"Array, Math, String, Dynamic Programming, Stack, Memoization"
HARD,Triples with Bitwise AND Equal To Zero,81.5,0.593273081502327,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero,"Array, Hash Table, Bit Manipulation"
HARD,Minimum Total Cost to Make Arrays Unequal,79.5,0.4050688867604803,https://leetcode.com/problems/minimum-total-cost-to-make-arrays-unequal,"Array, Hash Table, Greedy, Counting"
HARD,Binary Tree Maximum Path Sum,75.9,0.4122428295975244,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
HARD,Cherry Pickup II,73.5,0.7196542271599925,https://leetcode.com/problems/cherry-pickup-ii,"Array, Dynamic Programming, Matrix"
