Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Best Time to Buy and Sell Stock with Transaction Fee,37.1,0.7050715532641945,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,"Array, Dynamic Programming, Greedy"
MEDIUM,Koko Eating Bananas,37.1,0.4906730142738797,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
MEDIUM,Integer to Roman,37.1,0.6861925885666443,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
HARD,Sliding Window Maximum,100.0,0.4760417141782024,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
HARD,Count Palindromic Subsequences,100.0,0.3930934242181234,https://leetcode.com/problems/count-palindromic-subsequences,"String, Dynamic Programming"
HARD,Binary Tree Maximum Path Sum,98.7,0.4122426484532653,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
HARD,LFU Cache,79.8,0.4660898637811462,https://leetcode.com/problems/lfu-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
HARD,Minimum Operations to Make Numbers Non-positive,78.1,0.4220088242927589,https://leetcode.com/problems/minimum-operations-to-make-numbers-non-positive,"Array, Binary Search"
HARD,Minimum Costs Using the Train Line,74.4,0.7759452936444088,https://leetcode.com/problems/minimum-costs-using-the-train-line,"Array, Dynamic Programming"
HARD,Best Position for a Service Centre,74.4,0.3487944380444229,https://leetcode.com/problems/best-position-for-a-service-centre,"Array, Math, Geometry, Randomized"
HARD,Employee Free Time,71.3,0.7259759595862569,https://leetcode.com/problems/employee-free-time,"Array, Line Sweep, Sorting, Heap (Priority Queue)"
HARD,Serialize and Deserialize Binary Tree,67.4,0.5896946953630543,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
HARD,Find Servers That Handled Most Number of Requests,65.7,0.4407547923322684,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,"Array, Greedy, Heap (Priority Queue), Ordered Set"
HARD,Parallel Courses III,65.1,0.6674963944974485,https://leetcode.com/problems/parallel-courses-iii,"Array, Dynamic Programming, Graph, Topological Sort"
HARD,Sudoku Solver,61.1,0.6390866531877745,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
HARD,Find Median from Data Stream,58.5,0.5327813617707072,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
HARD,Couples Holding Hands,58.5,0.5839613387880093,https://leetcode.com/problems/couples-holding-hands,"Greedy, Depth-First Search, Breadth-First Search, Union Find, Graph"
HARD,Robot Room Cleaner,58.5,0.7752279751307165,https://leetcode.com/problems/robot-room-cleaner,"Backtracking, Interactive"
HARD,Merge k Sorted Lists,57.1,0.5677420052593406,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
HARD,Trapping Rain Water,53.7,0.6510193095174875,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,N-Queens,53.7,0.7281708939408218,https://leetcode.com/problems/n-queens,"Array, Backtracking"
HARD,Design Search Autocomplete System,53.7,0.4940635941634056,https://leetcode.com/problems/design-search-autocomplete-system,"String, Depth-First Search, Design, Trie, Sorting, Heap (Priority Queue), Data Stream"
HARD,Regular Expression Matching,53.7,0.2928011632862837,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
HARD,Best Time to Buy and Sell Stock III,52.2,0.5112077786505705,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming"
HARD,Sort Items by Groups Respecting Dependencies,47.5,0.6563638142659898,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
HARD,Longest Increasing Path in a Matrix,47.5,0.5534762586302827,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
HARD,Alien Dictionary,47.5,0.3667370231009105,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort"
HARD,Median of Two Sorted Arrays,47.5,0.4381459789553303,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
HARD,Design Excel Sum Formula,47.5,0.4256816329246585,https://leetcode.com/problems/design-excel-sum-formula,"Array, Hash Table, String, Graph, Design, Topological Sort, Matrix"
HARD,Transform to Chessboard,47.5,0.5055323081662516,https://leetcode.com/problems/transform-to-chessboard,"Array, Math, Bit Manipulation, Matrix"
HARD,Bus Routes,38.9,0.4695297092963377,https://leetcode.com/problems/bus-routes,"Array, Hash Table, Breadth-First Search"
HARD,The Skyline Problem,38.9,0.4396233271583687,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
HARD,Best Time to Buy and Sell Stock IV,38.9,0.4708615439104682,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
HARD,Rank Transform of a Matrix,38.9,0.4142347814604516,https://leetcode.com/problems/rank-transform-of-a-matrix,"Array, Union Find, Graph, Topological Sort, Sorting, Matrix"
HARD,Basic Calculator,38.9,0.4558955892182741,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
HARD,Max Points on a Line,38.9,0.2895514653845652,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry"
HARD,Word Ladder II,38.9,0.2715259291580063,https://leetcode.com/problems/word-ladder-ii,"Hash Table, String, Backtracking, Breadth-First Search"
HARD,Insert Delete GetRandom O(1) - Duplicates allowed,38.9,0.3577149824563679,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
HARD,Consecutive Numbers Sum,38.9,0.420202765468534,https://leetcode.com/problems/consecutive-numbers-sum,"Math, Enumeration"
