Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Longest Palindromic Substring,52.2,0.35846104860827,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
MEDIUM,Maximum Subarray,50.5,0.5209977640581438,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
MEDIUM,Jump Game,50.5,0.3947919786729132,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
MEDIUM,Construct Smallest Number From DI String,49.3,0.858291954685622,https://leetcode.com/problems/construct-smallest-number-from-di-string,"String, Backtracking, Stack, Greedy"
MEDIUM,High-Access Employees,48.7,0.4612636964811507,https://leetcode.com/problems/high-access-employees,"Array, Hash Table, String, Sorting"
MEDIUM,Merge Intervals,48.6,0.4939526038842514,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,String to Integer (atoi),47.8,0.1922941979541227,https://leetcode.com/problems/string-to-integer-atoi,String
MEDIUM,Minimum Cost Homecoming of a Robot in a Grid,47.2,0.5116018634653288,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid,"Array, Greedy"
MEDIUM,Range Product Queries of Powers,47.2,0.4190695285104862,https://leetcode.com/problems/range-product-queries-of-powers,"Array, Bit Manipulation, Prefix Sum"
MEDIUM,Asteroid Collision,46.6,0.455006598482349,https://leetcode.com/problems/asteroid-collision,"Array, Stack, Simulation"
MEDIUM,Successful Pairs of Spells and Potions,45.6,0.4549736139149278,https://leetcode.com/problems/successful-pairs-of-spells-and-potions,"Array, Two Pointers, Binary Search, Sorting"
MEDIUM,Find All Good Indices,45.6,0.3985184360031191,https://leetcode.com/problems/find-all-good-indices,"Array, Dynamic Programming, Prefix Sum"
MEDIUM,Count Number of Texts,45.6,0.4884854532893222,https://leetcode.com/problems/count-number-of-texts,"Hash Table, Math, String, Dynamic Programming"
MEDIUM,Identify the Largest Outlier in an Array,45.2,0.3566362791255585,https://leetcode.com/problems/identify-the-largest-outlier-in-an-array,"Array, Hash Table, Counting, Enumeration"
MEDIUM,Top K Frequent Elements,45.2,0.6456598417590443,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
MEDIUM,Pairs of Songs With Total Durations Divisible by 60,44.3,0.5324772640938334,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60,"Array, Hash Table, Counting"
MEDIUM,Next Permutation,44.3,0.4305775328017951,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
MEDIUM,"Pow(x, n)",44.3,0.3702318030737945,https://leetcode.com/problems/powx-n,"Math, Recursion"
MEDIUM,Search a 2D Matrix,43.8,0.5228958306958686,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
MEDIUM,Product of Array Except Self,43.8,0.6777995792305304,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
