Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Integer to Roman,43.0,0.6861928580376627,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
MEDIUM,Lowest Common Ancestor of a Binary Tree III,40.9,0.8246671008016527,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii,"Hash Table, Two Pointers, Tree, Binary Tree"
MEDIUM,Cinema Seat Allocation,40.9,0.428224012806009,https://leetcode.com/problems/cinema-seat-allocation,"Array, Hash Table, Greedy, Bit Manipulation"
MEDIUM,Minimum Knight Moves,40.9,0.4132915677780459,https://leetcode.com/problems/minimum-knight-moves,Breadth-First Search
MEDIUM,Task Scheduler,40.9,0.6153909539748507,https://leetcode.com/problems/task-scheduler,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
MEDIUM,Combination Sum,40.9,0.7467468656021409,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
MEDIUM,Shuffle an Array,40.5,0.5904289804092742,https://leetcode.com/problems/shuffle-an-array,"Array, Math, Design, Randomized"
MEDIUM,Valid Parenthesis String,39.7,0.3890940168170698,https://leetcode.com/problems/valid-parenthesis-string,"String, Dynamic Programming, Stack, Greedy"
MEDIUM,Possible Bipartition,39.7,0.5150773648728767,https://leetcode.com/problems/possible-bipartition,"Depth-First Search, Breadth-First Search, Union Find, Graph"
MEDIUM,Longest Substring Without Repeating Characters,37.4,0.369361731848269,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,K Closest Points to Origin,37.4,0.6793958596907643,https://leetcode.com/problems/k-closest-points-to-origin,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect"
MEDIUM,House Robber IV,37.4,0.6516200246079688,https://leetcode.com/problems/house-robber-iv,"Array, Binary Search, Dynamic Programming, Greedy"
MEDIUM,Valid Sudoku,37.4,0.6227675793740958,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
